17.00	1	0.3478	0.3730	0.1971
18.00	1	1.3652	1.2960	0.8310
19.00	1	1.7414	1.4831	1.5799
20.00	1	2.2832	2.2952	2.7341
21.00	1	2.5586	3.0800	3.7425
22.00	1	3.6434	4.0186	4.3830
23.00	1	4.3181	5.1064	5.0202
24.00	1	5.4323	5.9093	6.1306
25.00	1	6.0705	6.7462	6.6301
26.00	1	6.8363	6.9524	6.8403
27.00	1	7.8200	7.1306	7.3982
28.00	1	7.9992	8.2397	8.1939
29.00	1	8.3913	9.0488	8.9203
30.00	1	8.7638	9.5618	9.7089
31.00	1	9.9282	10.6827	10.1052
32.00	1	10.0000	10.0000	10.0000
33.00	2	0.5294	0.5221	0.4198
34.00	2	0.9058	1.5973	0.6006
35.00	2	1.2554	1.8865	1.4963
36.00	2	1.7462	2.7883	1.8093
37.00	2	2.5353	3.0931	2.5028
38.00	2	3.2317	3.4670	3.2388
39.00	2	4.1929	4.2055	4.3024
40.00	2	5.0833	4.5241	5.3470
41.00	2	6.1016	5.1421	5.9644
42.00	2	7.0761	5.9913	6.3934
43.00	2	7.5561	7.0469	6.5916
44.00	2	7.7749	8.0948	7.0121
45.00	2	8.5524	8.9851	7.7956
46.00	2	9.6066	9.4728	8.4075
47.00	2	10.7489	9.9693	8.6321
48.00	2	10.0000	10.0000	10.0000
49.00	3	0.4297	1.1618	0.6789
50.00	3	1.3255	2.1002	0.9454
51.00	3	2.2649	3.1299	1.8001
52.00	3	3.1863	3.6876	2.0594
53.00	3	4.1055	3.9985	2.4838
54.00	3	5.0725	4.4004	3.2030
55.00	3	5.9833	4.8121	4.3174
56.00	3	6.6984	5.8293	5.0798
57.00	3	7.2632	6.4428	5.5678
58.00	3	7.8417	6.8741	6.4980
59.00	3	8.4287	7.5733	7.3594
60.00	3	9.3503	8.1810	8.4254
61.00	3	10.3166	9.2253	9.4853
62.00	3	11.2951	9.6247	10.2101
63.00	3	12.3960	10.0147	11.0248
64.00	3	10.0000	10.0000	10.0000
65.00	4	0.8114	0.2519	0.7938
66.00	4	1.1035	0.5818	1.2782
67.00	4	1.9644	0.7614	1.8171
68.00	4	2.3012	1.2980	2.4014
69.00	4	3.2347	2.3217	2.7943
70.00	4	3.6186	3.1196	3.8229
71.00	4	4.0851	3.5221	4.7588
72.00	4	4.5102	4.0774	5.4249
73.00	4	5.6419	4.4075	5.9636
74.00	4	6.2307	4.6627	6.1528
75.00	4	6.3998	5.2073	7.1023
76.00	4	7.3035	5.5545	7.5617
77.00	4	7.7152	6.4101	8.7089
78.00	4	8.4231	7.3939	9.4783
79.00	4	9.4129	8.4397	10.6294
80.00	4	10.0000	10.0000	10.0000
81.00	5	0.2110	0.9028	0.6908
82.00	5	0.3964	1.3132	1.1358
83.00	5	1.3933	2.0168	1.3434
84.00	5	1.7729	2.6785	1.8932
85.00	5	2.2949	3.2572	2.4009
86.00	5	3.3851	3.9891	3.5649
87.00	5	4.2878	4.8997	4.2245
88.00	5	5.1468	5.8743	4.9897
89.00	5	6.1556	6.0432	5.2473
