17.00	1	0.9814	1.0725	0.2937
18.00	1	2.0614	1.8715	0.5579
19.00	1	2.5066	2.5850	1.6820
20.00	1	3.6382	2.9093	2.8193
21.00	1	4.7620	3.5614	3.7862
22.00	1	5.0705	4.1498	4.8686
23.00	1	6.0294	5.2759	5.6911
24.00	1	6.2318	6.2917	6.7917
25.00	1	7.0772	7.2161	7.7015
26.00	1	7.6361	8.0383	8.0394
27.00	1	8.5088	8.2368	8.4830
28.00	1	8.7216	8.5006	9.4731
29.00	1	9.5831	8.9844	10.5900
30.00	1	9.7842	9.5898	11.1382
31.00	1	10.7164	10.5516	11.4917
32.00	1	10.0000	10.0000	10.0000
33.00	2	0.6564	0.6123	0.8130
34.00	2	1.5325	1.5336	1.2557
35.00	2	2.3788	2.3554	1.5849
36.00	2	2.6645	3.0204	2.7114
37.00	2	3.1715	3.7723	3.1018
38.00	2	4.0895	4.1941	3.7745
39.00	2	4.9552	5.2517	4.9004
40.00	2	5.6691	5.5570	5.2164
41.00	2	6.0933	6.5643	5.6373
42.00	2	7.0742	6.9745	6.7333
43.00	2	7.5909	7.3378	7.1510
44.00	2	8.3736	7.9778	7.6693
45.00	2	9.3711	8.7297	8.3857
46.00	2	10.4550	9.1822	9.3096
47.00	2	11.3753	9.7293	10.0441
48.00	2	10.0000	10.0000	10.0000
49.00	3	0.2425	0.2206	0.6975
50.00	3	1.1884	1.3213	0.9940
51.00	3	1.9238	1.9574	1.1726
52.00	3	2.4276	2.2862	2.1336
53.00	3	2.9055	2.9814	2.4659
54.00	3	3.6742	3.4110	3.2866
55.00	3	4.5300	4.3259	3.9038
56.00	3	4.7805	4.7215	4.9838
57.00	3	5.0996	5.7140	5.6888
58.00	3	6.2624	5.9588	6.2982
59.00	3	6.5357	7.0874	6.4695
60.00	3	7.4773	8.0714	7.5048
61.00	3	7.7284	8.6378	7.9314
62.00	3	8.6951	9.2359	9.0087
63.00	3	9.0436	9.6664	9.3209
64.00	3	10.0000	10.0000	10.0000
65.00	4	0.3027	1.0360	0.7464
66.00	4	1.0193	1.3476	1.7661
67.00	4	1.8080	1.8652	2.4460
68.00	4	2.3765	2.1078	2.8526
69.00	4	2.6664	2.4584	3.2592
70.00	4	3.2504	2.6747	4.3286
71.00	4	4.3618	3.3323	4.9845
72.00	4	4.8662	4.3990	5.5204
73.00	4	5.1441	5.3459	6.0768
74.00	4	5.5524	5.9165	6.3399
75.00	4	5.8511	7.0252	7.4627
76.00	4	6.5930	7.2516	7.8642
77.00	4	7.1128	8.2395	8.0462
78.00	4	7.3225	8.5752	8.8620
79.00	4	8.2209	9.3896	9.4796
80.00	4	10.0000	10.0000	10.0000
81.00	5	0.7137	0.4630	0.9114
82.00	5	1.0693	1.3164	1.2615
83.00	5	1.6044	2.1087	2.2084
84.00	5	1.8522	3.2048	3.1508
85.00	5	2.5057	3.8073	3.7643
86.00	5	2.9787	4.4825	4.4417
87.00	5	3.9630	5.4440	5.2527
88.00	5	4.5083	6.4222	5.9522
89.00	5	5.0257	7.5279	6.9948
90.00	5	5.7425	8.3170	7.7485
91.00	5	6.1169	8.7849	8.3861
92.00	5	6.5141	9.7959	8.7475
93.00	5	6.9067	10.1333	9.1418
94.00	5	7.5090	10.6111	10.2319
95.00	5	8.1059	10.9625	11.3034
96.00	5	10.0000	10.0000	10.0000
97.00	6	1.1464	0.6055	0.2778
98.00	6	1.5711	1.1809	1.0393
99.00	6	2.0000	1.9504	1.9172
100.00	6	2.3884	2.2345	2.3806
101.00	6	2.8739	2.8254	3.0551
102.00	6	3.1261	3.2545	4.0228
103.00	6	3.3220	4.3500	4.9198
104.00	6	3.9772	5.0952	5.3237
105.00	6	4.6027	6.2250	6.0372
106.00	6	5.2905	6.6232	6.6928
107.00	6	6.0813	7.4690	7.2549
108.00	6	6.6154	8.6237	7.4594
109.00	6	7.6672	9.7036	8.4222
110.00	6	7.9326	10.1322	8.9242
111.00	6	8.7790	10.4354	9.8121
112.00	6	10.0000	10.0000	10.0000
113.00	7	0.2734	0.8204	0.6608
114.00	7	1.2191	1.7021	1.7312
115.00	7	2.2767	2.2030	2.5966
116.00	7	2.6412	2.4002	3.5074
117.00	7	3.3079	3.0468	4.5788
118.00	7	4.0844	3.8311	5.6049
119.00	7	5.0566	4.5745	5.9545
120.00	7	5.4632	5.6277	6.1498
121.00	7	6.1198	5.9622	7.2952
122.00	7	6.9991	6.6294	7.9329
123.00	7	7.2254	7.4780	8.1420
124.00	7	7.4635	8.1663	8.4054
125.00	7	8.4483	9.1506	9.2945
126.00	7	8.7649	9.9768	9.9798
127.00	7	9.9045	10.7925	10.9468
128.00	7	10.0000	10.0000	10.0000
129.00	8	0.6205	0.5991	0.9920
130.00	8	0.8706	0.8989	1.3320
131.00	8	1.4282	1.8969	2.3021
132.00	8	1.6553	2.4629	2.9956
133.00	8	2.2388	3.2864	3.7902
134.00	8	2.6975	3.8847	3.9724
135.00	8	3.8482	4.2185	4.2453
136.00	8	4.3873	4.5833	4.9016
137.00	8	4.8934	5.7016	5.9886
138.00	8	5.1128	6.6062	6.4244
139.00	8	5.7023	7.3207	7.5338
140.00	8	6.2867	8.4704	8.0020
141.00	8	7.1544	9.3034	8.7077
142.00	8	8.0192	10.1366	9.0525
143.00	8	8.3139	11.3024	9.3903
