new	413.22	397.37	126.24
past	393.18	377.24	117.24
past	375.00	353.48	114.06
past	353.10	333.29	105.83
past	334.88	318.54	104.79
past	309.88	297.18	95.79
past	288.01	278.08	94.15
past	263.01	253.08	90.16
past	244.22	234.09	89.68
past	224.96	209.09	80.68
future	202.50	193.18	78.14
future	177.50	170.37	69.14
future	158.53	146.78	64.27
future	133.53	131.79	57.67
future	110.36	116.78	48.67
future	91.73	100.57	39.67
future	70.33	75.57	30.67
future	50.92	53.63	21.67
future	29.40	28.63	12.67
future	4.40	3.63	7.29
new	415.11	395.78	126.05
past	391.51	374.99	117.08
past	374.25	353.63	114.00
past	354.98	334.97	105.89
past	337.25	318.17	104.83
past	309.14	296.50	95.96
past	287.37	277.68	94.34
past	262.27	250.94	89.92
past	242.16	233.06	89.79
past	224.79	208.19	80.54
future	202.50	193.18	78.14
future	177.50	170.37	69.14
future	158.53	146.78	64.27
future	133.53	131.79	57.67
future	110.36	116.78	48.67
future	91.73	100.57	39.67
future	70.33	75.57	30.67
future	50.92	53.63	21.67
future	29.40	28.63	12.67
future	4.40	3.63	7.29
new	414.01	398.41	126.06
past	394.10	378.87	117.38
past	372.84	353.44	114.04
past	353.71	331.93	106.04
past	334.00	318.89	104.75
past	310.10	297.54	95.69
past	289.40	280.57	94.05
past	265.08	252.02	90.12
past	245.16	234.44	89.88
past	227.42	207.05	80.51
future	202.50	193.18	78.14
future	177.50	170.37	69.14
future	158.53	146.78	64.27
future	133.53	131.79	57.67
future	110.36	116.78	48.67
future	91.73	100.57	39.67
future	70.33	75.57	30.67
future	50.92	53.63	21.67
future	29.40	28.63	12.67
future	4.40	3.63	7.29
new	414.32	396.65	126.18
past	392.08	379.03	117.07
past	372.80	355.39	114.15
past	352.49	332.64	105.82
past	333.72	320.29	104.85
past	307.63	294.91	95.90
past	285.76	277.62	93.92
past	260.74	253.35	90.06
past	244.08	235.47	89.61
past	222.52	210.29	80.75
future	202.50	193.18	78.14
future	177.50	170.37	69.14
future	158.53	146.78	64.27
future	133.53	131.79	57.67
future	110.36	116.78	48.67
future	91.73	100.57	39.67
future	70.33	75.57	30.67
future	50.92	53.63	21.67
future	29.40	28.63	12.67
future	4.40	3.63	7.29
new	415.63	397.35	126.37
past	394.23	377.42	117.45
past	375.60	351.26	113.94
past	355.00	335.73	105.89
past	333.57	318.93	104.63
past	309.63	294.95	95.86
past	286.27	279.37	94.16
past	261.18	251.70	90.20
past	242.49	234.95	89.83
past	225.64	211.12	80.91
future	202.50	193.18	78.14
future	177.50	170.37	69.14
future	158.53	146.78	64.27
future	133.53	131.79	57.67
future	110.36	116.78	48.67
future	91.73	100.57	39.67
future	70.33	75.57	30.67
future	50.92	53.63	21.67
future	29.40	28.63	12.67
future	4.40	3.63	7.29
new	411.36	396.96	126.09
past	391.80	376.86	117.37
past	373.06	355.95	114.24
past	351.13	335.24	105.90
past	333.60	317.89	104.60
past	311.75	299.32	95.82
past	288.41	278.57	94.23
past	265.47	254.84	90.10
past	243.12	233.10	89.68
past	224.78	207.86	80.51
future	202.50	193.18	78.14
future	177.50	170.37	69.14
future	158.53	146.78	64.27
future	133.53	131.79	57.67
future	110.36	116.78	48.67
future	91.73	100.57	39.67
future	70.33	75.57	30.67
future	50.92	53.63	21.67
future	29.40	28.63	12.67
future	4.40	3.63	7.29
new	413.12	394.93	126.30
past	393.52	374.84	117.29
past	376.50	353.12	113.88
past	355.16	333.50	105.84
past	333.41	317.13	104.78
past	308.02	296.16	95.89
past	289.24	278.29	93.94
past	265.36	254.11	90.15
past	244.47	234.62	89.81
past	223.09	206.93	80.51
future	202.50	193.18	78.14
future	177.50	170.37	69.14
future	158.53	146.78	64.27
future	133.53	131.79	57.67
future	110.36	116.78	48.67
future	91.73	100.57	39.67
future	70.33	75.57	30.67
future	50.92	53.63	21.67
future	29.40	28.63	12.67
future	4.40	3.63	7.29
new	413.43	397.51	126.10
past	394.52	375.25	117.29
past	373.72	352.98	113.85
past	353.57	331.42	105.80
past	333.06	318.38	104.98
past	311.99	298.27	95.68
past	287.40	276.28	93.93
past	264.44	252.16	90.24
past	244.97	234.81	89.60
past	222.53	211.19	80.59
future	202.50	193.18	78.14
future	177.50	170.37	69.14
future	158.53	146.78	64.27
future	133.53	131.79	57.67
future	110.36	116.78	48.67
future	91.73	100.57	39.67
future	70.33	75.57	30.67
future	50.92	53.63	21.67
future	29.40	28.63	12.67
future	4.40	3.63	7.29
new	411.20	399.14	126.05
past	393.52	375.93	117.11
past	377.47	355.26	113.83
past	352.15	331.52	105.72
past	334.14	316.24	104.67
past	311.85	295.58	95.71
past	288.94	280.15	93.90
past	264.49	252.24	89.92
past	245.23	235.58	89.88
past	222.57	211.27	80.59
future	202.50	193.18	78.14
future	177.50	170.37	69.14
future	158.53	146.78	64.27
future	133.53	131.79	57.67
future	110.36	116.78	48.67
future	91.73	100.57	39.67
