1.00	1	-200.6658	168.6874	68.4142
2.00	1	-178.6658	148.7938	76.3763
3.00	1	-158.1689	135.5557	82.2400
4.00	1	-136.1689	114.3555	88.0642
5.00	1	-114.8259	92.3555	84.2790
6.00	1	-98.1670	80.1023	89.0323
7.00	1	-78.0559	65.7989	91.7586
8.00	1	-56.0559	43.7989	82.7586
9.00	1	-34.0559	21.7989	77.6085
10.00	1	-25.1072	14.1071	77.9249
11.00	1	-27.9572	18.4093	69.3825
12.00	1	-22.6179	15.8474	60.8370
13.00	1	-13.7289	11.4401	56.8790
14.00	1	-9.2247	10.4811	54.3909
15.00	1	-14.1821	8.8348	52.2188
16.00	1	-17.2009	7.3100	46.0149
17.00	1	-13.5580	3.1291	39.9937
18.00	1	-10.8539	7.0746	30.9937
19.00	1	-9.0327	6.7660	21.9937
20.00	1	-6.5991	3.4867	12.9937
21.00	2	176.7082	-166.6765	72.7732
22.00	2	154.7082	-144.6765	73.8652
23.00	2	137.7298	-129.2406	68.9599
24.00	2	116.3139	-108.6046	76.4027
25.00	2	94.3139	-86.8168	72.2302
26.00	2	80.1023	-76.7213	72.9755
27.00	2	65.0308	-63.9292	79.9638
28.00	2	45.6363	-44.5648	83.3328
29.00	2	23.6363	-25.2394	84.9601
30.00	2	18.5726	-20.2143	82.2988
31.00	2	16.3675	-20.8179	78.5295
32.00	2	15.9233	-25.4812	75.4481
33.00	2	20.4983	-29.4728	73.1426
34.00	2	17.9849	-24.3948	65.5380
35.00	2	12.2873	-24.8659	61.8050
36.00	2	7.7746	-18.6686	55.6924
37.00	2	12.8209	-16.1907	46.6924
38.00	2	10.3798	-11.9686	37.6924
39.00	2	-1.5747	-4.8596	28.6924
40.00	2	-5.6647	-2.0258	19.6924
41.00	3	-188.9541	-207.5154	80.6008
42.00	3	-166.9541	-185.5154	77.9516
43.00	3	-149.7165	-163.5154	85.1231
44.00	3	-127.7165	-142.9893	86.2363
45.00	3	-107.0800	-120.9893	90.1150
46.00	3	-85.0800	-98.9893	85.3028
47.00	3	-63.0800	-76.9893	79.7414
48.00	3	-47.9356	-58.2521	84.2937
49.00	3	-25.9356	-36.3527	78.2750
50.00	3	-21.4162	-36.8873	69.2750
51.00	3	-26.3373	-27.6928	60.2750
52.00	3	-25.7487	-26.5377	51.2750
53.00	3	-23.4366	-17.9774	44.4550
54.00	3	-22.3514	-13.6089	36.3804
55.00	3	-24.2999	-12.9775	27.3804
56.00	3	-15.7751	-15.8034	23.8217
57.00	3	-12.9822	-12.6855	14.8217
58.00	3	-14.5503	-10.5303	5.8217
59.00	3	-2.1299	-7.2116	0.0000
60.00	3	-5.3446	1.5097	0.0000
61.00	4	162.3597	212.5221	66.3084
62.00	4	142.6969	190.5221	61.2874
63.00	4	124.1506	168.5221	55.9428
64.00	4	106.0634	151.9110	58.8824
